date_time,customer_id,amount,rep_month,repayment_type
2024-06-04 11:19:23,8e8c3c46550241b19356d8539f578b79f26a8ac5550de388c6f3213a7738efed,3392.5,202406,Manual
2024-06-04 17:24:29,212d39bd366e152e33a81601e74be372f1473aa57fbd90aaba7902a62fec0b62,1000.0,202406,Manual
2024-06-04 08:03:43,a8de7aea5bc9ad59ce83e55cae10964da3b11e93482292e56a7b28d9c0468ed2,6.0,202406,Manual
2024-06-04 08:09:10,a8de7aea5bc9ad59ce83e55cae10964da3b11e93482292e56a7b28d9c0468ed2,0.46,202406,Automatic
2024-06-28 17:47:09,6c2bfa1b708b2e2fdd55d530b3b31c4bfe7abd6856b89762a5c2d86382d42d31,25.96,202406,Automatic
2024-06-28 19:39:59,6b8bcadf237fef45df4bb6b01072718be59facc62eec0bc793175107404062b5,216.04,202406,Automatic
2024-06-28 11:48:42,42f05fd84c7427660877f2bad0b9834e465e1f9651cc409e6b06d46afe2f02e3,1426.67,202406,Automatic
2024-06-28 17:34:06,13a59f061f1d9af09e1666bf138ba2072e4e9dd01575bb24ae52ad13e157aa3f,112.0,202406,Manual
2024-06-28 08:19:23,b37745832c1bf3054e848f30b4b29ca7598d9148f930777999c183f41964a31f,134.4,202406,Automatic
2024-06-28 11:50:39,7e16841e4d4fb5cc96978b5d66aa89a8ac2fa8bc5d6e7d4a96624a55592e88cc,112.9,202406,Automatic
2024-06-04 20:01:04,08e3e16502626ab7e42b978afa44cbb3fa0ad69e03da383cb13c857b91a31acd,78.4,202406,Manual
2024-06-28 11:23:27,0766f315befbf707c3b18675553298dd15964b6c5c7a13fb0b32280c1b9eac58,89.6,202406,Manual
2024-06-28 23:17:33,1121ae55a74fd0cd4e95018504fb2011fb9cd24b727c9e8249cc313f3acac35d,169.26,202406,Manual
2024-06-28 12:00:36,4af900511646f264f168c2ffd395b04654e37ab016b8a4da512b2cdf799ebe0b,3994.55,202406,Automatic
2024-06-28 08:47:50,86dfd2c1b2e46cc79bee72745b35e48cbe3c06fc827916af5fadd8bb5ec511e1,1537.51,202406,Automatic
2024-06-28 21:02:58,c4fd8344f18ae45d220de1222c36a62b8446b16ff209c2f73cfa5ce3b6833ab1,1.33,202406,Manual
2024-06-28 17:59:07,ce2b65a7db06446c2483a724bfe4652ac3d0edeafba3ff5fddaf9a9174df0d16,150.0,202406,Manual
2024-06-28 11:25:25,bdf0dad555425e1a8fc3b6ff6af7c1b64361f59db2cd4d55bff858e648c03211,4024.97,202406,Automatic
2024-06-28 09:10:22,bdf0dad555425e1a8fc3b6ff6af7c1b64361f59db2cd4d55bff858e648c03211,0.03,202406,Automatic
2024-06-28 16:21:15,1790dc6c30b31ce970b8698023183e9f208f8dfc494163f90867627fabd554ad,2.54,202406,Automatic
2024-06-28 17:25:19,ca93010108b7d15441516dd31eac91d94f5600fa0df8fbd124310f4f67c8214e,0.7,202406,Automatic
2024-06-28 09:12:41,0024e99c9aa8106f28ba1980730ef6ab1649591a43ac831b1eeba29a4be5563b,410.0,202406,Automatic
2024-06-28 15:22:54,8db64a645d4bdf464c8573fb32f87bf78e9f40b8a3516cdacf9aae8e0205a012,70.0,202406,Automatic
2024-06-28 07:39:35,4af900511646f264f168c2ffd395b04654e37ab016b8a4da512b2cdf799ebe0b,30.45,202406,Automatic
2024-06-28 18:22:07,f454fe90624a2898d5398f69ac9caa2785749554dde936ece9f80ef55bc37f59,141.84,202406,Automatic
2024-06-28 23:16:20,1121ae55a74fd0cd4e95018504fb2011fb9cd24b727c9e8249cc313f3acac35d,86.67,202406,Automatic
2024-06-28 12:29:43,42f05fd84c7427660877f2bad0b9834e465e1f9651cc409e6b06d46afe2f02e3,2489.35,202406,Manual
2024-06-06 20:10:55,46b7be9ac2927867ac9d72fdd46f15ddad7a3d1d9a45d2e8e0ef1cd356ceaf12,165.0,202406,Manual
2024-06-12 13:21:33,514dc8e2f55eabe81f1bf53b39d5578c6b3eeb760956674427093131bbf1f8ff,220.0,202406,Manual
2024-06-28 11:51:02,7e16841e4d4fb5cc96978b5d66aa89a8ac2fa8bc5d6e7d4a96624a55592e88cc,173.22,202406,Manual
2024-06-28 11:50:33,7e16841e4d4fb5cc96978b5d66aa89a8ac2fa8bc5d6e7d4a96624a55592e88cc,166.85,202406,Automatic
2024-06-28 23:11:56,1121ae55a74fd0cd4e95018504fb2011fb9cd24b727c9e8249cc313f3acac35d,1.07,202406,Automatic
2024-06-28 17:12:13,e61615719404b34075120ec20f88a877ec033c199c4b5430a40f130c60e52a6b,300.0,202406,Automatic
2024-06-28 19:47:28,51f31c6b64d7c730f55d222c6d506bff59347c2ff538a5812e207442e6b299e9,50.0,202406,Manual
2024-06-28 16:56:58,36decc23e9006455b12dc2fa876691452ebdd8cf0fd0faf5657fb5fae0a543b2,220.0,202406,Automatic
2024-06-12 15:05:39,3d4abe9e829de78035eba9d30ec57fe8fa189e06bc8a689b854e6918288f3ab8,2.68,202406,Automatic
2024-06-12 17:03:17,59350992d391488f1b439fc191489a5310876d2ca6ccb48ce2c343e567bf646d,168.89,202406,Automatic
2024-06-12 20:03:06,57ca2b7e35024b0986b6446285da1f22673989da84e548863aa4c56bc7052840,374.24,202406,Automatic
2024-06-12 17:04:21,59350992d391488f1b439fc191489a5310876d2ca6ccb48ce2c343e567bf646d,194.86,202406,Manual
2024-06-12 11:38:43,e360ec6c06b33b689a986fe3f03348479181016a3d5274ee4a43f3c52aee8ab6,134.77,202406,Manual
2024-06-12 17:02:42,d163d1e83e467f3af0ed26349d467289445970ba77782162f13cad107479f800,565.09,202406,Manual
2024-06-12 16:46:19,d163d1e83e467f3af0ed26349d467289445970ba77782162f13cad107479f800,666.67,202406,Automatic
2024-06-12 16:14:23,e708df90e0b66ea21180be8159d55ab0ac6dadcac585e5b3b6baa253fc9a0a91,1.46,202406,Automatic
2024-06-12 12:42:54,8e7f6cd98099eb03b106ebb755323444ab3bb3d6ef4018d7707fb1c0bc6f0152,1500.0,202406,Manual
2024-06-12 21:21:58,683131338d401fda38410a808797b7706bc3e364d0fe77098599032aed112ce6,62.87,202406,Automatic
2024-06-12 13:58:47,a2d94939b1193abb847f6733c83e3d0147a3450798a253b54094e825d2e7877a,20.0,202406,Automatic
2024-06-12 20:01:43,ea3d553b28fefa3db6d878f7965bed756cadcc75eab9a4bd56251b71daae8f8d,7.72,202406,Automatic
2024-06-12 08:39:26,59350992d391488f1b439fc191489a5310876d2ca6ccb48ce2c343e567bf646d,33.33,202406,Automatic
2024-06-12 11:25:26,a43534cffd9315689de5fdea865290c078eacb75645415e1ff77389fafa41d2d,1.04,202406,Automatic
2024-06-30 14:15:12,63ed27e7dcc6d65156ca03e3ebbd0f41570cb7308a252f18bc7954f909e8297f,345.0,202406,Manual
2024-06-30 17:45:01,8f440dd831b5bd64ca805fd8bd0b2e3c52a53b5d249f94d0f2486ae6838e17fb,113.84,202406,Automatic
2024-06-12 08:27:26,e360ec6c06b33b689a986fe3f03348479181016a3d5274ee4a43f3c52aee8ab6,333.33,202406,Automatic
2024-06-12 08:13:31,b22cc5296e83a1b83e00bae734ed236d83fec5af479c6cd43af3499df3ce5ca1,80.0,202406,Manual
2024-06-12 15:39:46,5992ef5281fdd165e5aca86de7f42033e44fa8e93fa51082171fc5c7fc5b0c8f,6.69,202406,Automatic
2024-06-12 18:17:46,f5f489241db7628ae80a58fd2d20dcc6a22c97aa9519cf713c13e8e2ef3a8423,0.54,202406,Automatic
2024-06-12 13:34:41,eaecb66645c59e59f60d3cd5d2c79e0e5a0e70bf2cf7657803cf6ed31745baae,448.0,202406,Manual
2024-06-12 09:25:55,f8d9dac1392393c66afd588b3875dccc76c1cf7c9beaaa20ee0a1cfc7e98308b,3920.0,202406,Manual
2024-06-30 08:24:05,bcc833ef5a43912b2b6744079b0304b5dc80ad371409c7244dd843d876aacdd1,93.33,202406,Manual
2024-06-30 15:21:47,f4bd905da19ae5c2f7b5508c853ec1f43f8626cde01acd55a3fb76b0ecd38aa6,3.3,202406,Automatic
2024-06-30 11:25:08,c69de45e170d6b505fe2304dd26010f704e779baae6bb067f50d32c980b7505b,300.0,202406,Manual
2024-06-30 12:35:18,ecfa05015d223e6525b07ecc355343fcf54122a47766e075d77655c9cee413ab,0.36,202406,Automatic
2024-06-30 13:59:56,1912b2b34be25cc0ce8fc8e633f9614ef3ae5e596354dd350f9893be01b67120,243.3,202406,Automatic
2024-06-30 07:45:43,46b7be9ac2927867ac9d72fdd46f15ddad7a3d1d9a45d2e8e0ef1cd356ceaf12,172.5,202406,Manual
2024-06-30 17:12:29,7b3a7d5e26a545fb2c80663f20e50525feda8944ab8be0dea9413f999160f6b5,0.01,202406,Automatic
2024-06-30 19:34:08,10f7597c5d8157838e4ffaabff82c42d2a9fd47bbfd8602328678d779db3e5ee,150.62,202406,Automatic
2024-06-30 09:35:00,f3ad7933d148af57b5d6ba748cd5b7048c834265073594012671cef231d39071,459.0,202406,Manual
2024-06-30 12:10:04,e61615719404b34075120ec20f88a877ec033c199c4b5430a40f130c60e52a6b,400.0,202406,Automatic
2024-06-30 08:13:58,bcc833ef5a43912b2b6744079b0304b5dc80ad371409c7244dd843d876aacdd1,46.67,202406,Automatic
2024-06-17 16:36:59,545db4111fa22e3c5bc4679358cfca14ec1b7d5d341de82097b4365636d86a51,8.16,202406,Automatic
2024-06-17 20:53:00,32e8a68abd08a02cb6465272cefa15f53617e23b2d2f075640bd8941286ab437,16.67,202406,Automatic
2024-06-17 17:47:50,f3ad7933d148af57b5d6ba748cd5b7048c834265073594012671cef231d39071,168.67,202406,Manual
2024-06-30 08:28:13,f5f489241db7628ae80a58fd2d20dcc6a22c97aa9519cf713c13e8e2ef3a8423,89.06,202406,Automatic
2024-06-30 08:57:27,027d4262e86013d72cf40ae298ad716dae3c6286510d4fb7cc0e3b7835719777,101.11,202406,Automatic
2024-06-17 08:57:02,0dfee4cbc7eacb0b74bda976267f0eceb1719e833cf2c373c45486ec5832d0b7,13.33,202406,Automatic
2024-06-17 13:47:12,f3356bb40848e852fc8209f9f55a555996e29a1517f592e64f133118ad515eff,1471.12,202406,Manual
2024-06-30 10:56:54,56a41251185bd205961556399289804607ccc66039283745f48b0e9cd2716a16,610.63,202406,Automatic
2024-06-30 20:52:34,000e57e83f161e4ba6458b3e32c00815405c5a005e652b6dd5d30ee664767130,1166.67,202406,Automatic
2024-06-30 21:30:47,000e57e83f161e4ba6458b3e32c00815405c5a005e652b6dd5d30ee664767130,494.85,202406,Manual
2024-06-17 17:30:27,f7b1b0e9856742e53300830e18fd061a272e06e28ca02877e0412dce821ac1e9,210.0,202406,Automatic
2024-06-17 09:40:33,7a3a132359ea63a9b76ce0962cd9f558880e6a597cb4c204da81977f63971548,71.07,202406,Automatic
2024-06-17 20:04:01,1be591f8c15002694a0d5505ec76a8ccc39e8d74f34e69bea57bbb7120e196c6,132.0,202406,Manual
2024-06-17 20:57:29,32e8a68abd08a02cb6465272cefa15f53617e23b2d2f075640bd8941286ab437,33.0,202406,Manual
2024-06-17 12:21:16,44fffe12922be490f7a4be52cefbf9993fc7211f119b58025e381a2615d9b9a9,2484.0,202406,Manual
2024-06-17 13:21:25,a9936cb1f15ae8cbba9a2ac1ea6d4e3aebe55f0a15dded086bbf29e767c5af8f,1000.0,202406,Automatic
2024-06-17 17:47:06,f3ad7933d148af57b5d6ba748cd5b7048c834265073594012671cef231d39071,87.41,202406,Automatic
2024-06-17 13:27:34,f3356bb40848e852fc8209f9f55a555996e29a1517f592e64f133118ad515eff,864.44,202406,Automatic
2024-06-17 17:15:01,06c339cdafae3911df0b92b0bd4816a78c56c92f51db7e064bb61022b5e2e445,16.67,202406,Automatic
2024-06-17 13:31:33,f3356bb40848e852fc8209f9f55a555996e29a1517f592e64f133118ad515eff,749.63,202406,Automatic
2024-06-17 17:18:43,91971eb2145a1acd9a038bc43bba6860f5051ce2fdeb53ca635ac75f4a103b0c,10.0,202406,Automatic
2024-06-17 12:44:54,ca76a9557b2710b3a4d1558e7c688fd34035bc34018ef74c1226764da40b353a,20.0,202406,Automatic
2024-06-17 18:14:32,91971eb2145a1acd9a038bc43bba6860f5051ce2fdeb53ca635ac75f4a103b0c,171.0,202406,Automatic
2024-06-17 13:08:18,c4fd8344f18ae45d220de1222c36a62b8446b16ff209c2f73cfa5ce3b6833ab1,300.16,202406,Automatic
2024-06-17 22:10:38,30426df3b7bf50d60796137cc781c16002db7d9894dd98f4eca5d4515c81215b,2.85,202406,Automatic
2024-06-22 12:11:39,a2d94939b1193abb847f6733c83e3d0147a3450798a253b54094e825d2e7877a,20.0,202406,Automatic
2024-06-21 19:08:58,60a83e1aee67f1b0d3f4bd180c92d61f8cd777f5884d2f2aa98757f0001d8fc8,400.0,202406,Manual
2024-06-21 15:54:36,993efe2b1e92f2f08319b0a11dbf3233fab5e63f1a09d5df8707ddd6f6ef796c,0.74,202406,Automatic
2024-06-21 16:38:27,2833760b7404c0c04dddad4e2cdb6918483af3e57f8c199628bc95e22b0b7540,130.0,202406,Automatic
2024-06-21 15:49:58,c4ef81d0a44e1b83eddc4bad9deb555f7d5d2589d4b3d58a5ac0cf08319b9f2f,4025.0,202406,Manual
2024-06-21 15:24:07,ddb2265ddb86bd8242002aecd0c248dce855551beb01d6491dfdc6e94d95cef6,25.0,202406,Manual
2024-06-21 14:02:32,df39b9d539cf5ba11d91937e8169b0872cd78a44ad01bea60a452deffcbdd6c0,68.98,202406,Automatic
2024-06-21 05:37:48,36e6544a3bcb11ca6add33b3b79d6fbcd4bd67a25e68652b28b7b6a912481468,0.56,202406,Automatic
2024-06-06 18:37:16,69c89b1d49d4ad2f92981adbf80c7a30bc9019bb17baf333c1e966de38f1c734,33.41,202406,Automatic
2024-06-17 18:16:28,0dfee4cbc7eacb0b74bda976267f0eceb1719e833cf2c373c45486ec5832d0b7,1000.0,202406,Automatic
2024-06-17 18:33:44,0dfee4cbc7eacb0b74bda976267f0eceb1719e833cf2c373c45486ec5832d0b7,1279.2,202406,Automatic
2024-06-17 18:27:55,91971eb2145a1acd9a038bc43bba6860f5051ce2fdeb53ca635ac75f4a103b0c,231.72,202406,Manual
2024-06-21 13:55:19,68d5a1dbcdbcc7bfd30da42a25225a537853eaca271837aa7661190e08ad9205,165.0,202406,Manual
2024-06-21 21:06:18,8f9fe15a9b6ba96de889c0bce2acf7b1bb5194827adc51a50cd3751c92b9b95a,200.0,202406,Automatic
2024-06-21 09:54:18,32e8a68abd08a02cb6465272cefa15f53617e23b2d2f075640bd8941286ab437,170.0,202406,Automatic
2024-06-21 08:21:14,654832c0cc854d2147551193f2fe407691a06689a207435e35747aadd00492c7,347.2,202406,Manual
2024-06-21 21:27:28,8f9fe15a9b6ba96de889c0bce2acf7b1bb5194827adc51a50cd3751c92b9b95a,30.0,202406,Automatic
2024-06-21 16:37:15,2833760b7404c0c04dddad4e2cdb6918483af3e57f8c199628bc95e22b0b7540,900.0,202406,Automatic
2024-06-21 16:09:33,2c950c90d29fc2f12e3a68ef9cf0f07f617e07722d49c9bbf68cf8e5150d5bf7,3894.77,202406,Automatic
2024-06-21 19:29:59,1a83e832fb4dc1b6f5344ca1b93dd065184f662d646cde598e422cc78dc4f365,1333.33,202406,Automatic
2024-06-21 09:24:46,8f17c2938004f9028c46a615ba28fed53311016dcc2564ff90a5fd026ca169dc,1520.0,202406,Automatic
2024-06-21 18:32:35,6ad2e3e28fc061cc9c47351c04d183d01d37bfcc670226ff5053884931d7456a,9.86,202406,Automatic
2024-06-21 11:40:13,2143209a5f97ce4afe2d3648ae287e8d67dcd5d6c65672633f301eb8ae1f7fae,665.42,202406,Automatic
2024-06-21 13:26:33,87d31bcaee03438556a113aea46eff0c66a0c61d68f5146bf66e0ef96cc8294b,241.58,202406,Automatic
2024-06-21 11:35:15,2143209a5f97ce4afe2d3648ae287e8d67dcd5d6c65672633f301eb8ae1f7fae,200.0,202406,Automatic
2024-06-21 18:40:25,38892a1f07a145972e0c92a1e2b01f0e0b4b5dc3da20f52e39256d030a4de452,3519.0,202406,Manual
2024-06-21 07:41:13,cc29d777d149cb4d1866cc8463fe5a118bb5a01f08bc27d3696d1d933e970d20,1046.5,202406,Manual
2024-06-21 20:25:06,1121ae55a74fd0cd4e95018504fb2011fb9cd24b727c9e8249cc313f3acac35d,66.78,202406,Automatic
2024-06-21 16:33:31,8db64a645d4bdf464c8573fb32f87bf78e9f40b8a3516cdacf9aae8e0205a012,150.0,202406,Automatic
2024-06-21 11:49:13,c55942df38d00f11a33292062c2dba2f4deca06fc1346f83d03469aca762673b,4025.0,202406,Manual
2024-06-21 09:30:40,2c950c90d29fc2f12e3a68ef9cf0f07f617e07722d49c9bbf68cf8e5150d5bf7,130.23,202406,Automatic
2024-06-21 13:41:17,ddb2265ddb86bd8242002aecd0c248dce855551beb01d6491dfdc6e94d95cef6,20.0,202406,Manual
2024-06-21 05:48:15,e049219be3b2ff57c372ddd6ac32c451bd6231e5f9b60c7ffabd5ab072239ce7,40.0,202406,Automatic
2024-06-21 18:43:32,db3915b9262a86686aa84fdd0ca0ad12801d5e3f13ca087de122bb7cdf667865,0.28,202406,Automatic
2024-06-21 10:15:29,45ad0073e1a95986b2141c5caa1a7d7b4dff9b6edac23523ce28ffed2c87af23,1.2,202406,Automatic
2024-06-21 10:10:10,53f3edaa618ac87635ed4b99564100750501ea67dadd6c4f01f54259c76fce18,403.2,202406,Manual
2024-06-21 16:19:28,c093d32d3dea69044c5d992c810fd6152b0df5e5040d9a6fdc600b8c94d5453a,1866.0,202406,Automatic
2024-06-21 14:16:09,f9e86e90d402338dbc834efb6ac48594985db6a3d6c530503e864dd711fefd71,1.36,202406,Automatic
2024-06-21 20:34:54,1121ae55a74fd0cd4e95018504fb2011fb9cd24b727c9e8249cc313f3acac35d,133.0,202406,Manual
2024-06-21 20:40:58,1121ae55a74fd0cd4e95018504fb2011fb9cd24b727c9e8249cc313f3acac35d,1.48,202406,Automatic
2024-06-21 10:28:42,1121ae55a74fd0cd4e95018504fb2011fb9cd24b727c9e8249cc313f3acac35d,0.87,202406,Automatic
2024-06-21 10:30:41,1121ae55a74fd0cd4e95018504fb2011fb9cd24b727c9e8249cc313f3acac35d,26.67,202406,Automatic
2024-06-26 18:42:30,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,400.0,202406,Manual
2024-06-21 12:23:10,1faaa4859b2c41094efb165647e3c4fbb0f4fb387e57a356150f259449377065,100.0,202406,Automatic
2024-06-09 19:20:56,a38520d90a3f35e5c8b07e6a0918ce85a38bbfc560c08eb2ed253c40fdf87043,0.44,202406,Automatic
2024-06-21 10:47:48,514dc8e2f55eabe81f1bf53b39d5578c6b3eeb760956674427093131bbf1f8ff,16.67,202406,Automatic
2024-06-21 19:05:29,69c89b1d49d4ad2f92981adbf80c7a30bc9019bb17baf333c1e966de38f1c734,150.0,202406,Automatic
2024-06-21 07:57:36,ac3baedc078707c16c2211fd83d61a2b7bcf2acd4b4e9b3b9dcfee783d5d335f,93.31,202406,Automatic
2024-06-21 21:04:40,69dd2638953a61729fb59a74e8d2f1bdef21b24340e44fe654d5f55355aed879,150.0,202406,Manual
2024-06-21 16:41:33,b39e1cf44fad4619f1262142ea6025daec6d64d093c8ecb0e83c799efdd5e762,166.67,202406,Automatic
2024-06-21 14:11:17,b39e1cf44fad4619f1262142ea6025daec6d64d093c8ecb0e83c799efdd5e762,3.9,202406,Automatic
2024-06-02 20:14:50,eeddc47c0076becf16b90697c4d24429f5217e0fc9cd639c98fce77f5d9a112b,85.0,202406,Manual
2024-06-21 15:16:29,51f31c6b64d7c730f55d222c6d506bff59347c2ff538a5812e207442e6b299e9,9.5,202406,Manual
2024-06-21 11:53:21,1121ae55a74fd0cd4e95018504fb2011fb9cd24b727c9e8249cc313f3acac35d,40.0,202406,Manual
2024-06-02 17:19:02,f853552cd0142d63c4e2942c220acea6b462cf0ac646593ac7fa9dce9e049e50,3.54,202406,Automatic
2024-06-09 11:48:29,cb77eb3ce11227a74a11917d70896559c1f87493f793b84da380acf6365475b6,77.64,202406,Automatic
2024-06-09 22:51:24,68d5a1dbcdbcc7bfd30da42a25225a537853eaca271837aa7661190e08ad9205,165.0,202406,Manual
2024-06-09 08:32:12,60a83e1aee67f1b0d3f4bd180c92d61f8cd777f5884d2f2aa98757f0001d8fc8,48.14,202406,Automatic
2024-06-09 08:07:38,597a38be7152c722e2bdc4690b9c5e761062c500f6f65ff55570c1a72678ebe4,2520.51,202406,Automatic
2024-06-09 13:38:46,64f4a7607bb738ddd283aa3c1b3fda97b56085b6d57781dd5986a11b6d0c3146,4.42,202406,Automatic
2024-06-09 07:36:08,f657fa4c2660c4a76b1351835c77f93bab4b50c447422f96e45d11ab4dfb1de7,3277.5,202406,Manual
2024-06-09 18:45:12,5d52b15dcbad5c3d9470e8ed2f9452e47be3df07cc77eddc8da69cd5248bb852,100.0,202406,Manual
2024-06-09 21:35:57,8bac737baf95141911cbbea8e46132b281f6bbcb8f1388b1d4f8fb21ac886ae1,3.68,202406,Automatic
2024-06-21 15:45:47,c093d32d3dea69044c5d992c810fd6152b0df5e5040d9a6fdc600b8c94d5453a,1010.0,202406,Automatic
2024-06-09 20:35:48,15d560ebea0ad6298ad2d652d1270c360fb5db64bc0a5686c45ea11b6bf293f2,21.0,202406,Manual
2024-06-26 13:37:14,eaecb66645c59e59f60d3cd5d2c79e0e5a0e70bf2cf7657803cf6ed31745baae,8.54,202406,Automatic
2024-06-09 05:14:43,d5964912e9300a63178b8e854c5662604873b98aa378d033c63a99ec2bb6bc35,30.0,202406,Automatic
2024-06-09 14:14:54,68d5a1dbcdbcc7bfd30da42a25225a537853eaca271837aa7661190e08ad9205,168.0,202406,Manual
2024-06-02 20:49:13,4f2b62db9a04c8391b011d29ad8c039eb64cbb747724705d16d3ef7cd5a94786,110.0,202406,Manual
2024-06-02 18:22:44,545db4111fa22e3c5bc4679358cfca14ec1b7d5d341de82097b4365636d86a51,106.84,202406,Automatic
2024-06-02 15:20:27,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,409.38,202406,Automatic
2024-06-09 13:11:41,19409c00be73285a02f68aa7d26d2a34e4b2efc6f476c11e00006383066dd1a0,3394.8,202406,Automatic
2024-06-09 07:40:41,69dd2638953a61729fb59a74e8d2f1bdef21b24340e44fe654d5f55355aed879,350.0,202406,Manual
2024-06-09 15:25:57,5b2506ddbdeba363fa78198b2fce62b38e303caf256f6a3c2196f2ceac455a81,1396.24,202406,Automatic
2024-06-09 10:21:38,f9f1ac3e7683bdd052a070aa15b683f1b755c8b947dcd1bf46a416d15c45f940,363.0,202406,Manual
2024-06-02 13:20:51,2463ff398425df6e7662ab624ec70bb6f32c5e5bae0b60ab02b87bb3b9123ae9,10.0,202406,Automatic
2024-06-02 10:31:24,ca93010108b7d15441516dd31eac91d94f5600fa0df8fbd124310f4f67c8214e,559.3,202406,Automatic
2024-06-02 17:15:52,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,336.26,202406,Automatic
2024-06-02 16:03:44,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,800.0,202406,Manual
2024-06-02 16:06:50,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,10.0,202406,Manual
2024-06-02 17:18:37,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,644.96,202406,Manual
2024-06-02 06:03:47,a47ab0a99c9a32ac37627dde06ef32cf16aa541e58fe36e352ba96eec36cfea2,15.0,202406,Automatic
2024-06-02 05:59:47,a47ab0a99c9a32ac37627dde06ef32cf16aa541e58fe36e352ba96eec36cfea2,20.0,202406,Automatic
2024-06-02 00:27:59,a47ab0a99c9a32ac37627dde06ef32cf16aa541e58fe36e352ba96eec36cfea2,12.0,202406,Automatic
2024-06-02 18:48:31,27025f88485e801805bfde295739b6cd7e2204bf76dcab439f71e8501cde407d,2.53,202406,Automatic
2024-06-02 15:50:32,ce2b65a7db06446c2483a724bfe4652ac3d0edeafba3ff5fddaf9a9174df0d16,155.0,202406,Manual
2024-06-02 20:12:36,d05fb4eee336b485dfbe01b8ebbb9d59543318dbfb1adcda5cf6d86518dcd643,250.0,202406,Automatic
2024-06-02 23:27:09,c051d750a8dc52c6ef6cf332081534d20deb5afb63f1ad013da9682207119564,974.4,202406,Automatic
2024-06-02 08:14:46,27f3a08312778c384b0be98dc81ddcb6bb30b729b4593039e1d65fba184bbc69,1488.2,202406,Automatic
2024-06-02 11:38:20,2463ff398425df6e7662ab624ec70bb6f32c5e5bae0b60ab02b87bb3b9123ae9,16.07,202406,Automatic
2024-06-02 15:14:26,0766f315befbf707c3b18675553298dd15964b6c5c7a13fb0b32280c1b9eac58,78.4,202406,Manual
2024-06-02 15:46:11,d5964912e9300a63178b8e854c5662604873b98aa378d033c63a99ec2bb6bc35,50.0,202406,Automatic
